date,date_time,estacion,river,data_model,alcalinidad_total_mg_ca_co3_l,clorofila_a_mg_l,conductividad_m_s_cm,fosfato_ortofosfato_mg_po4_p_l,fosforo_total_mg_p_l,ion_nitrito_mg_no2_n_l,nitrato_mg_no3_n_l,nitrogeno_amoniacal_amonio_mg_nh4_n_l,nitrogeno_total_mg_n_l,oxigeno_disuelto_mg_l,potencial_de_hidrogeno_p_h_sin_unid,solidos_suspendidos_totales_mg_l,temperatura_o_c,turbidez_ntu
2015-09-23,2015-09-23T12:00:00Z,RC10,Cuareim,Test,31,1.3,58.1,NA,51,NA,0.14,0.047,0.52,8.26,7.23,NA,19.9,8.9
2015-09-23,2015-09-23T12:00:00Z,RC20,Cuareim,Test,45,1,86.6,0.002,98,NA,0.12,0.074,0.81,7.77,7.76,98,21.1,29
2015-09-24,2015-09-24T12:00:00Z,RC35,Cuareim,Test,36,1.5,75.6,0.002,80,0.006,0.18,0.081,0.99,7.49,7.07,57,21.5,26
2015-09-24,2015-09-24T12:00:00Z,RC40,Cuareim,Test,34,0.7,70,0.003,83,0.005,0.16,0.051,0.94,7.47,7,49,21.6,27
2015-09-24,2015-09-24T12:00:00Z,RC50,Cuareim,Test,29,1.2,67.5,0.003,82,0.009,0.31,0.048,1.1,7.55,7.24,27,22.3,19
2015-11-17,2015-11-17T00:00:00Z,RC35,Cuareim,Test,32,0.3,60.9,NA,63,NA,0.1,0.032,0.49,8.79,7.85,15,21.6,17
2015-11-17,2015-11-17T00:00:00Z,RC40,Cuareim,Test,33,0.3,64.6,NA,63,NA,0.13,0.064,0.62,8.2,8.8,15,22.5,17
2015-11-17,2015-11-17T00:00:00Z,RC50,Cuareim,Test,23,0.9,44.2,NA,62,NA,0.091,0.05,0.7,7.84,7.75,14,20.7,20
2015-11-18,2015-11-18T00:00:00Z,RC3C70,Cuareim,Test,91,NA,178.5,0.003,82,NA,0.092,NA,0.59,7.5,8,12,22.5,7.9
2015-11-18,2015-11-18T00:00:00Z,RC60,Cuareim,Test,45,NA,94.4,NA,66,NA,NA,0.069,0.93,7.8,7.74,NA,23.7,12
2016-01-12,2016-01-12T11:25:00Z,RC3C70,Cuareim,Test,54,NA,90.1,NA,150,NA,0.06,0.02,0.56,6.99,7.21,13,29.3,7.3
2016-01-12,2016-01-12T11:25:00Z,RC60,Cuareim,Test,40,1.8,97.8,21,170,NA,0.21,NA,0.57,6.96,7.02,45,30.1,15
2016-01-12,2016-01-12T11:25:00Z,RCYU80,Cuareim,Test,83,NA,179.8,28,160,NA,0.14,0.02,0.63,6.14,8.07,18,28.9,6.6
2016-01-13,2016-01-13T10:30:00Z,RC10,Cuareim,Test,28,10.7,68.8,NA,150,NA,0.06,0.02,0.44,7.11,7.12,22,28.2,10
2016-01-13,2016-01-13T10:30:00Z,RC35,Cuareim,Test,39,3.8,92.9,NA,150,NA,0.1,NA,0.37,7.44,7.56,33,29.6,16
2016-01-13,2016-01-13T12:40:00Z,RC20,Cuareim,Test,40,2.7,82.2,NA,150,NA,0.03,0.017,2.33,7.01,7.81,39,27.2,14
2016-01-14,2016-01-14T09:50:00Z,RC40,Cuareim,Test,28,2.4,94.5,28,150,NA,0.14,NA,0.51,7.39,7.95,11,27.7,10
2016-01-14,2016-01-14T10:50:00Z,RC50,Cuareim,Test,39,2.1,92.5,NA,150,NA,0.17,NA,0.47,7.84,8.01,10,28,10
2016-04-05,2016-04-05T12:30:00Z,RC10,Cuareim,Test,21,0.9,92.1,NA,150,NA,0.09,NA,0.56,7.47,7.9,87,20.9,21
2016-04-05,2016-04-05T12:30:00Z,RC35,Cuareim,Test,24,0.7,52.1,NA,250,NA,0.1,NA,0.62,7.05,8.5,140,20.9,43
2016-04-05,2016-04-05T14:30:00Z,RC20,Cuareim,Test,25,1.2,58,NA,190,NA,0.12,NA,0.65,6.81,8.01,82,21.2,26
2016-04-06,2016-04-06T09:00:00Z,RC40,Cuareim,Test,24,1.5,50.1,21,200,NA,0.09,NA,0.9,6.88,8.49,79,21.3,32
2016-04-06,2016-04-06T09:00:00Z,RC50,Cuareim,Test,26,1.3,52.7,NA,260,NA,0.09,NA,1.04,6.91,8.53,240,21.5,18
2016-05-10,2016-05-10T12:00:00Z,RCYU80,Cuareim,Test,67,NA,116.9,29,91,NA,0.23,NA,0.66,7.52,8.09,25,17.7,12
2016-05-10,2016-05-10T14:00:00Z,RC3C70,Cuareim,Test,59,NA,105.9,NA,69,NA,0.15,NA,0.38,8.4,8.18,NA,17.8,6.1
2016-05-11,2016-05-11T09:10:00Z,RC35,Cuareim,Test,39,0.7,71.2,NA,78,NA,0.13,NA,0.44,8.59,8.06,22,17.2,13
2016-05-11,2016-05-11T10:00:00Z,RC20,Cuareim,Test,45,0.9,79.7,NA,73,NA,0.14,NA,0.4,8.76,8.27,17,17.3,11
2016-05-11,2016-05-11T12:30:00Z,RC10,Cuareim,Test,25,2.4,47.7,NA,64,NA,0.22,NA,0.36,8.96,8.59,NA,17.5,10
2016-05-12,2016-05-12T10:00:00Z,RC50,Cuareim,Test,39,0.1,72.5,NA,82,NA,0.18,0.015,0.52,9.08,7.72,14,16.5,11
2016-05-12,2016-05-12T12:00:00Z,RC40,Cuareim,Test,41,0.6,75.4,25,95,NA,0.15,0.037,0.49,8.95,7.91,16,16,10
2016-07-26,2016-07-26T11:50:00Z,RC3C70,Cuareim,Test,140,NA,78.5,NA,80,NA,0.1,0.04,0.6,9.92,8.8,15,16.1,7
2016-07-26,2016-07-26T11:50:00Z,RC40,Cuareim,Test,46,0.7,77.6,24,73,0.006,0.23,0.05,0.54,10.45,8.16,NA,13.2,9.5
2016-07-26,2016-07-26T13:00:00Z,RCYU80,Cuareim,Test,66,NA,106,NA,53,NA,NA,0.06,0.54,10.21,8.21,NA,13.8,6.4
2016-07-26,2016-07-26T15:32:00Z,RC50,Cuareim,Test,45,0.6,75.9,23,61,NA,0.24,NA,0.48,10.33,8.09,NA,13.9,9.4
2016-07-27,2016-07-27T10:50:00Z,RC10,Cuareim,Test,25,1.3,45.2,NA,58,NA,0.094,NA,0.36,10.49,8.7,NA,12.1,10
2016-07-27,2016-07-27T10:50:00Z,RC20,Cuareim,Test,45,NA,73.1,NA,63,NA,NA,0.19,0.7,10.35,8.24,14,12.3,11
2016-07-27,2016-07-27T14:50:00Z,RC35,Cuareim,Test,41,0.4,70,24,62,NA,NA,0.03,0.45,9.99,7.9,11,13.5,11
2016-09-13,2016-09-13T11:10:00Z,RC3C70,Cuareim,Test,54,NA,105.9,NA,15,NA,NA,NA,0.48,8.41,8.37,11,20,10
2016-09-13,2016-09-13T11:10:00Z,RC40,Cuareim,Test,36,0.6,71.8,NA,NA,NA,0.18,0.022,0.55,8.95,7.84,12,18.8,12
2016-09-13,2016-09-13T11:10:00Z,RC50,Cuareim,Test,39,0.6,77.4,NA,36,NA,0.16,NA,0.63,8.96,7.83,10,19.5,11
2016-09-13,2016-09-13T11:10:00Z,RC60,Cuareim,Test,49,0.6,97.8,NA,31,NA,0.14,NA,0.54,9.07,7.49,19,19.4,8.7
2016-09-13,2016-09-13T11:10:00Z,RCYU80,Cuareim,Test,120,NA,208.9,NA,23,NA,0.18,NA,0.7,8.06,7.56,20,18.8,13
2016-09-14,2016-09-14T09:55:00Z,RC10,Cuareim,Test,26,0.6,53.9,NA,162,NA,0.1,0.049,0.49,9.01,7.91,NA,16.2,13
2016-09-14,2016-09-14T09:55:00Z,RC20,Cuareim,Test,38,0.6,75.1,NA,NA,NA,0.1,0.016,1.1,9.46,7.84,16,17.2,13
2016-09-14,2016-09-14T09:55:00Z,RC35,Cuareim,Test,38,0.6,72.6,NA,24,NA,0.1,0.027,0.48,9.25,7.89,9.7,18.2,11
2016-11-15,2016-11-15T10:30:00Z,RC3C70,Cuareim,Test,86,NA,168.5,37,51,NA,0.07,0.018,0.69,6.51,7.61,34,24,8.6
2016-11-15,2016-11-15T10:30:00Z,RC60,Cuareim,Test,49,2.8,102.3,47,76,0.005,0.15,NA,0.73,7.03,8.02,43,27.6,23
2016-11-15,2016-11-15T10:30:00Z,RCYU80,Cuareim,Test,53,NA,115.2,NA,48,NA,0.08,NA,0.64,6.86,6.93,NA,28.9,8.5
2016-11-16,2016-11-16T10:00:00Z,RC10,Cuareim,Test,30,2.2,68,NA,NA,NA,0.085,0.031,0.46,7.6,6.98,NA,26.7,12
2016-11-16,2016-11-16T10:00:00Z,RC20,Cuareim,Test,39,1.6,80.4,NA,68,NA,0.074,0.018,0.65,7.57,6.87,40,25.2,20
2016-11-17,2016-11-17T10:25:00Z,RC35,Cuareim,Test,38,21,86.7,19,58,0.006,0.11,0.059,0.58,7.52,6.68,29,24.5,13
2016-11-17,2016-11-17T10:25:00Z,RC40,Cuareim,Test,37,3.7,87.3,31,600,NA,0.19,0.026,0.7,7.16,6.81,10,25.6,13
2016-11-17,2016-11-17T10:25:00Z,RC50,Cuareim,Test,36,1.8,83.9,19,46,NA,0.16,0.013,0.71,7.84,6.7,NA,23.3,11
2017-01-10,2017-01-10T11:30:00Z,RC3C70,Cuareim,Test,120,NA,233.1,22,88,NA,0.2,0.018,NA,6.33,7.02,24,25.9,7.2
2017-01-10,2017-01-10T11:30:00Z,RCYU80,Cuareim,Test,31,NA,72.1,NA,110,NA,0.17,NA,1.04,6.63,7.82,73,24.5,15
2017-01-11,2017-01-11T09:00:00Z,RC10,Cuareim,Test,19,3.8,55.8,NA,70,NA,0.16,0.063,0.84,7.33,6.54,10,25.5,11
2017-01-11,2017-01-11T10:40:00Z,RC20,Cuareim,Test,27,0.9,90,23,76,NA,0.2,0.16,1.35,6.4,7.65,88,25.5,20
2017-01-11,2017-01-11T13:00:00Z,RC50,Cuareim,Test,31,0.4,70.3,29,69,NA,0.14,0.023,0.71,6.72,7.35,31,26.4,16
2017-01-11,2017-01-11T14:00:00Z,RC40,Cuareim,Test,31,1.2,69.5,21,110,NA,0.2,NA,0.97,6.79,7.05,87,26.3,22
2017-01-11,2017-01-11T15:00:00Z,RC35,Cuareim,Test,29,0.9,63.1,34,120,NA,0.092,NA,0.96,6.09,7.61,81,25.7,23
2017-03-21,2017-03-21T11:00:00Z,RC60,Cuareim,Test,39,NA,77.7,20,82,NA,0.14,0.097,0.99,8.06,7.21,21,22.4,19
2017-03-21,2017-03-21T12:25:00Z,RCYU80,Cuareim,Test,83,NA,152.5,30,89,NA,NA,0.041,0.68,7.58,7.15,17,21.6,22
2017-03-21,2017-03-21T13:35:00Z,RC3C70,Cuareim,Test,43,NA,88.5,NA,78,NA,0.21,0.049,0.45,8.15,6.93,NA,24.4,10
2017-03-22,2017-03-22T10:00:00Z,RC50,Cuareim,Test,36,NA,73.2,NA,78,NA,0.17,0.035,0.5,8.29,6.74,19,22.6,14
2017-03-22,2017-03-22T11:30:00Z,RC40,Cuareim,Test,35,0.9,72,19,79,NA,0.13,0.054,0.48,7.95,6.84,11,22.6,14
2017-03-22,2017-03-22T12:30:00Z,RC35,Cuareim,Test,36,0.7,74.6,NA,78,NA,0.08,0.054,0.44,8.09,6.67,12,23.1,14
2017-03-23,2017-03-23T10:00:00Z,RC10,Cuareim,Test,27,1.3,60.4,NA,74,NA,0.13,0.043,0.62,8.16,6.19,NA,22.8,11
2017-03-23,2017-03-23T13:00:00Z,RC20,Cuareim,Test,39,NA,98.1,NA,77,NA,0.18,0.046,0.84,7.96,6.86,22,26,15
2017-08-01,2017-08-01T10:00:00Z,RC3C70,Cuareim,Test,69,NA,121.1,NA,65,NA,NA,NA,0.4,9.11,7.63,15,18.3,NA
2017-08-01,2017-08-01T10:00:00Z,RC40,Cuareim,Test,47,NA,89.4,34,87,0.006,0.45,0.16,0.56,8.42,7.02,NA,20.1,NA
2017-08-01,2017-08-01T10:00:00Z,RC50,Cuareim,Test,47,NA,89.5,22,75,NA,0.22,0.043,0.46,9.37,7.21,NA,19.2,NA
2017-08-01,2017-08-01T10:00:00Z,RC60,Cuareim,Test,63,NA,110.1,21,75,NA,0.17,NA,0.48,9.3,6.97,NA,18,NA
2017-08-01,2017-08-01T10:00:00Z,RCYU80,Cuareim,Test,160,NA,258.2,29,71,NA,0.14,NA,0.48,8.55,7.25,9.3,17.6,NA
2017-08-02,2017-08-02T10:43:00Z,RC20,Cuareim,Test,46,NA,58.8,29,120,0.008,0.21,0.1,0.67,9.22,7.2,180,17.8,NA
2017-08-02,2017-08-02T10:43:00Z,RC35,Cuareim,Test,45,NA,85.6,63,120,0.009,0.25,0.11,0.74,9.05,7.1,30,17.3,NA
2017-10-24,2017-10-24T12:30:00Z,RC3C70,Cuareim,Test,40,NA,84.4,NA,NA,NA,0.09,0.044,0.88,7.78,7.41,12,21.8,14
2017-10-24,2017-10-24T12:30:00Z,RCYU80,Cuareim,Test,69,NA,127.6,25,75,NA,0.07,0.027,0.62,7.92,7.24,14,20.2,13
2017-10-24,2017-10-24T13:45:00Z,RC50,Cuareim,Test,27,NA,58.7,22,63,NA,0.08,0.057,0.48,7.73,7.31,22,21.5,13
2017-10-24,2017-10-24T15:15:00Z,RC40,Cuareim,Test,26,NA,56.7,NA,53,NA,0.1,0.057,0.45,7.87,7.03,26,20.8,15
2017-10-25,2017-10-25T11:00:00Z,RC10,Cuareim,Test,21,NA,50.4,NA,58,NA,0.13,0.031,0.31,7.66,6.82,28,20.4,22
2017-10-25,2017-10-25T11:00:00Z,RC35,Cuareim,Test,28,NA,61,NA,70,0.005,0.07,0.044,0.35,8.33,7.04,16,21.4,19
2017-12-05,2017-12-05T10:00:00Z,RCYU80,Cuareim,Test,120,NA,271.5,NA,NA,0.092,1.8,0.74,3.73,7.56,7.14,30,23.5,NA
2017-12-05,2017-12-05T10:55:00Z,RC3C70,Cuareim,Test,94,NA,204.6,NA,84,0.005,0.072,0.19,0.73,8.01,7.36,NA,26.4,NA
2017-12-05,2017-12-05T13:15:00Z,RC40,Cuareim,Test,71,7.7,167.2,25,100,0.01,0.19,0.11,0.55,10.35,8.41,NA,26.7,NA
2017-12-05,2017-12-05T13:15:00Z,RC50,Cuareim,Test,67,2.8,152.6,NA,63,NA,NA,0.048,0.43,9.44,7.93,NA,26.9,NA
2017-12-06,2017-12-06T10:50:00Z,RC35,Cuareim,Test,48,NA,144.4,NA,93,NA,NA,0.073,0.81,10.36,7.14,13,36.4,NA
2017-12-06,2017-12-06T12:00:00Z,RC20,Cuareim,Test,61,2.2,140.1,NA,75,NA,NA,0.076,0.46,8.43,7.14,NA,24.8,NA
2017-12-07,2017-12-07T10:41:00Z,RC10,Cuareim,Test,66,2.6,115.8,NA,100,0.005,NA,0.096,0.33,8.13,7.16,NA,26.7,NA
2018-02-06,2018-02-06T10:07:00Z,RCYU80,Cuareim,Test,175,NA,334.4,43,150,NA,0.085,0.1,0.72,6.71,7.85,10,25.9,9.1
2018-02-06,2018-02-06T11:09:00Z,RC3C70,Cuareim,Test,71,NA,170.2,NA,100,NA,NA,0.062,1.27,7.86,7.97,NA,29.4,9.66
2018-02-06,2018-02-06T12:22:00Z,RC50,Cuareim,Test,73,NA,176.4,NA,88,NA,NA,0.026,0.5,9.52,8.61,NA,31.7,7.59
2018-02-06,2018-02-06T14:23:00Z,RC40,Cuareim,Test,79,4.6,206,43,130,NA,0.08,0.043,0.55,9.68,8.36,NA,31.9,9.88
2018-02-07,2018-02-07T08:52:00Z,RC20,Cuareim,Test,82,NA,193.6,NA,98,NA,NA,0.028,0.78,9.02,8.12,NA,28.1,7.91
2018-02-07,2018-02-07T10:48:00Z,RC10,Cuareim,Test,71,NA,169.3,NA,94,NA,NA,0.13,1.09,8.61,8.12,NA,29.6,9.68
2018-02-08,2018-02-08T11:00:00Z,RC35,Cuareim,Test,81,3.2,192.2,NA,110,NA,NA,0.028,0.36,9.59,8.52,NA,30.7,8.42
2018-04-03,2018-04-03T10:00:00Z,RCYU80,Cuareim,Test,130,NA,240.3,27,96,NA,0.21,0.049,0.7,6.97,7.42,13,22.4,20.9
2018-04-03,2018-04-03T11:10:00Z,RC3C70,Cuareim,Test,38,NA,107.9,NA,72,0.006,1.2,0.15,1.68,6.48,6.83,10,23.9,15.2
2018-04-03,2018-04-03T12:40:00Z,RC50,Cuareim,Test,46,3.5,111.2,29,91,0.006,0.64,0.027,1.08,7.25,7.01,12,25.2,18.2
2018-04-03,2018-04-03T13:50:00Z,RC40,Cuareim,Test,46,3.5,115.1,45,120,0.019,0.6,0.088,1.02,6.31,6.97,NA,25.2,22
2018-04-04,2018-04-04T09:10:00Z,RC20,Cuareim,Test,46,NA,108.3,NA,88,NA,0.32,0.049,1.23,7.21,6.77,18,23.6,23.7
2018-04-04,2018-04-04T10:50:00Z,RC10,Cuareim,Test,35,2.7,89.1,NA,63,NA,0.5,0.035,1.34,7.31,6.61,NA,23.9,10.9
2018-04-05,2018-04-05T10:00:00Z,RC35,Cuareim,Test,48,2.4,113.6,24,72,0.009,0.39,0.18,0.85,6.48,6.9,NA,24.2,20.2
2018-05-29,2018-05-29T09:25:00Z,RCYU80,Cuareim,Test,150,NA,249.3,50,95,NA,0.24,0.025,0.92,9.23,7.59,9.3,16,9.47
2018-05-29,2018-05-29T10:24:00Z,RC3C70,Cuareim,Test,57,NA,110.5,NA,55,NA,0.09,0.032,1.01,10.45,7.15,NA,17.3,8.29
2018-05-29,2018-05-29T13:00:00Z,RC40,Cuareim,Test,42,NA,87.5,28,76,0.058,0.3,0.052,0.75,8.81,4.02,NA,17.5,13.3
2018-05-29,2018-05-29T14:41:00Z,RC50,Cuareim,Test,43,NA,87.3,19,76,NA,0.21,0.04,0.62,9.01,7.2,NA,18.2,11.3
2018-05-30,2018-05-30T09:04:00Z,RC20,Cuareim,Test,42,NA,91.8,NA,73,NA,0.08,0.026,0.82,9.83,7.21,15,17.5,16
2018-05-30,2018-05-30T12:00:00Z,RC10,Cuareim,Test,28,4.7,60.4,NA,63,NA,0.1,0.034,0.85,9.78,7.32,13,18.2,21.7
2018-05-30,2018-05-30T14:00:00Z,RC35,Cuareim,Test,42,4.2,87.9,48,130,0.005,0.18,0.045,0.77,9.05,6.74,32,17.1,29.3
2018-07-31,2018-07-31T10:30:00Z,RCYU80,Cuareim,Test,110,NA,174.6,23,81,0.007,0.13,0.045,0.63,10.56,6.69,12,11.4,19.7
2018-07-31,2018-07-31T11:30:00Z,RC3C70,Cuareim,Test,45,NA,77.9,NA,78,0.007,0.2,0.044,1.3,10.6,6.04,NA,12.6,17.2
2018-07-31,2018-07-31T12:45:00Z,RC50,Cuareim,Test,35,NA,62.5,NA,52,0.006,0.19,0.041,0.6,10.4,5.98,NA,13.2,25.6
2018-07-31,2018-07-31T14:00:00Z,RC40,Cuareim,Test,33,NA,57.9,NA,54,0.008,0.19,0.054,0.52,10.33,5.61,NA,13.2,19.9
2018-08-01,2018-08-01T09:50:00Z,RC20,Cuareim,Test,35,NA,62.9,NA,51,0.007,0.16,0.036,5.89,10.82,5.52,NA,12,20.2
2018-08-01,2018-08-01T11:30:00Z,RC10,Cuareim,Test,25,NA,44.4,NA,45,0.007,0.12,0.069,1.26,10.59,5.82,24,12.4,30.4
2018-08-02,2018-08-02T13:45:00Z,RC35,Cuareim,Test,35,NA,63.9,NA,69,0.007,0.15,0.035,0.77,10.69,5.74,NA,12.3,17.5
2009-05-26,2009-05-26T00:00:00Z,RN1,Negro,Train,44,NA,193.6,70,210,NA,0.91,0.165,1.73,7.6,6.22,22,17.8,NA
2009-05-26,2009-05-26T00:00:00Z,RN3,Negro,Train,44,0.3,97,69,460,NA,0.27,0.038,0.93,9.21,6.4,10,18,NA
2009-05-27,2009-05-27T00:00:00Z,RN5,Negro,Train,41,NA,106.6,14,84,NA,0.23,NA,0.67,8.69,6.79,NA,16.4,NA
2009-05-27,2009-05-27T00:00:00Z,RN6,Negro,Train,41,0.3,106.4,26,99,NA,0.23,NA,0.69,8.47,6.25,NA,16.4,NA
2009-05-27,2009-05-27T00:00:00Z,RN7,Negro,Train,43,0.3,111.1,60,82,NA,NA,NA,0.75,9.07,7.33,NA,17,NA
2009-05-28,2009-05-28T00:00:00Z,RN10,Negro,Train,44,NA,111.1,84.8,91.3,NA,0.26,NA,0.71,9.15,7.1,NA,16.1,NA
2009-05-28,2009-05-28T00:00:00Z,RN9,Negro,Train,44,NA,111.6,69.5,110,NA,0.26,NA,0.75,8.99,7.03,NA,16.1,NA
2009-06-02,2009-06-02T00:00:00Z,RN11,Negro,Train,48,0.3,117.2,18,74,NA,0.39,0.027,0.8,9.85,7.48,NA,13.7,NA
2009-06-02,2009-06-02T00:00:00Z,RN13,Negro,Train,50,NA,106.5,41,85,NA,0.57,NA,1,9.15,7.21,NA,15.4,NA
2009-06-02,2009-06-02T00:00:00Z,RN14,Negro,Train,51,0.15,132.5,44,89,NA,0.53,NA,0.97,10.64,8.12,NA,15.7,NA
2009-06-03,2009-06-03T00:00:00Z,RN15,Negro,Train,64,0.15,150.7,62,110,80,0.53,NA,0.93,9.88,7.66,NA,11.9,NA
2009-06-03,2009-06-03T00:00:00Z,RN16,Negro,Train,66,NA,157.5,69,150,150,0.61,0.16,1.16,9.31,7.59,NA,12.4,NA
2009-06-03,2009-06-03T00:00:00Z,RN17,Negro,Train,66,NA,118.3,75,130,80,0.5,NA,1.04,9.75,7.07,15,12.4,NA
2009-09-15,2009-09-15T00:00:00Z,RN1,Negro,Train,31,1.4,81.4,110,180,NA,0.17,NA,1.08,5.81,6.37,12,15.2,35
2009-09-15,2009-09-15T00:00:00Z,RN2,Negro,Train,28,1.5,76.5,55,150,NA,0.18,NA,1.09,6.26,6.4,34,15.3,38
2009-09-15,2009-09-15T00:00:00Z,RN3,Negro,Train,29,0.6,71,59.571,110,NA,0.28,NA,1.04,7.25,6.64,10,15.5,26
2009-09-16,2009-09-16T00:00:00Z,RN5,Negro,Train,45,4.8,107.2,78.857,100,NA,0.38,NA,0.54,8.93,7.27,NA,15.5,26
2009-09-16,2009-09-16T00:00:00Z,RN6,Negro,Train,47,0.6,107.5,81,100,NA,0.34,NA,0.61,8.94,7.47,NA,16.1,27
2009-09-16,2009-09-16T00:00:00Z,RN7,Negro,Train,48,2.1,108.5,75,100,NA,0.41,NA,0.68,8.86,7.25,NA,15.6,26
2009-09-17,2009-09-17T00:00:00Z,RN10,Negro,Train,66,1.7,134,43.429,91.086,14,0.39,NA,0.69,9.49,7.86,5,15.2,17
2009-09-17,2009-09-17T00:00:00Z,RN9,Negro,Train,66,0.6,135.8,46,48,16,0.41,NA,0.7,8.64,7.59,NA,15.2,17
2009-09-22,2009-09-22T00:00:00Z,RN11,Negro,Train,55,0.1,134.5,68.429,108.021,NA,0.4,NA,0.74,9.17,7.56,NA,15.6,21
2009-09-22,2009-09-22T00:00:00Z,RN12,Negro,Train,63,0.1,156.5,88.429,128.671,7.3,0.62,0.043,0.75,8.54,7.38,NA,16.3,21
2009-09-22,2009-09-22T00:00:00Z,RN13,Negro,Train,51,0.4,132.1,97.357,110,6.552,0.55,NA,0.85,9.33,7.56,NA,16.1,19
2009-09-22,2009-09-22T00:00:00Z,RN14,Negro,Train,51,0.2,131.1,95.571,133,NA,0.61,NA,0.84,8.28,7.43,NA,14.8,20
2009-09-23,2009-09-23T00:00:00Z,RN15,Negro,Train,64,0.7,152.2,NA,NA,NA,0.62,NA,0.77,9.32,7.86,7,14.7,21
2009-09-23,2009-09-23T00:00:00Z,RN16,Negro,Train,69,0.4,163.3,NA,NA,NA,0.61,NA,0.77,9.16,7.8,7,15,19
2009-09-23,2009-09-23T00:00:00Z,RN17,Negro,Train,57,0.6,139.2,NA,NA,NA,0.67,NA,0.85,8.41,7.49,NA,15.8,24
2010-06-02,2010-06-02T00:00:00Z,RN1,Negro,Train,47,NA,174.4,89,160,NA,0.72,0.1,NA,7.14,7.79,25,13.8,NA
2010-06-02,2010-06-02T00:00:00Z,RN2,Negro,Train,24,NA,80.4,32,110,NA,0.1,0.024,NA,7.42,6.4,34,14.1,NA
2010-06-02,2010-06-02T00:00:00Z,RN3,Negro,Train,33,0.2,101.9,46,100,0.006,0.19,0.059,NA,7.42,6.28,NA,17.5,NA
2010-06-03,2010-06-03T00:00:00Z,RN10,Negro,Train,28,8.3,65.7,46,77,NA,NA,NA,NA,8.7,7.55,7,16,NA
2010-06-03,2010-06-03T00:00:00Z,RN5,Negro,Train,26,4.8,59.2,50,68,NA,0.07,NA,NA,8.32,7.47,NA,15.6,NA
2010-06-03,2010-06-03T00:00:00Z,RN6,Negro,Train,25,7.8,59.4,51,75,NA,0.07,NA,NA,7.91,7.37,NA,15.1,NA
2010-06-03,2010-06-03T00:00:00Z,RN7,Negro,Train,27,5.3,62.2,69,75,NA,NA,NA,NA,7.86,7.52,NA,15.3,NA
2010-06-03,2010-06-03T00:00:00Z,RN9,Negro,Train,28,4.4,64.7,46,67,NA,NA,NA,NA,7.85,7.46,NA,15.1,NA
2010-06-09,2010-06-09T00:00:00Z,RN11,Negro,Train,40,2.6,75.2,47,64,NA,0.086,NA,NA,9.18,7.48,NA,14.3,NA
2010-06-09,2010-06-09T00:00:00Z,RN12,Negro,Train,76,7.1,150.9,NA,93,NA,0.12,NA,NA,9.24,7.78,NA,13.5,NA
2010-06-09,2010-06-09T00:00:00Z,RN13,Negro,Train,43,2.9,82.5,62,71,NA,0.11,NA,NA,9.65,7.35,NA,15.2,NA
2010-06-09,2010-06-09T00:00:00Z,RN14,Negro,Train,43,3.8,82.6,67,74,NA,0.11,0.05,NA,7.28,7.43,NA,15.8,NA
2010-06-10,2010-06-10T00:00:00Z,RN15,Negro,Train,50,NA,95.1,58,72,NA,0.12,NA,NA,9.08,7.59,NA,14,NA
2010-06-10,2010-06-10T00:00:00Z,RN16,Negro,Train,69,NA,130,79,94,NA,0.18,0.04,NA,8.65,7.6,5,13.9,NA
2010-06-10,2010-06-10T00:00:00Z,RN17,Negro,Train,55,NA,106,69,120,NA,0.13,NA,NA,8.91,7.62,5,13.9,NA
2010-08-04,2010-08-04T00:00:00Z,RN1,Negro,Train,16.3,12.7,42,NA,75,NA,0.089,0.03,0.61,8.45,6.86,10,10,NA
2010-08-04,2010-08-04T00:00:00Z,RN2,Negro,Train,19.4,NA,49.4,NA,70,NA,0.07,0.05,0.59,8.26,7.05,10,10.2,NA
2010-08-04,2010-08-04T00:00:00Z,RN3,Negro,Train,19.3,1.8,49.5,NA,72,NA,0.082,0.04,0.6,8.18,8.01,21,10.9,NA
2010-08-05,2010-08-05T00:00:00Z,RN5,Negro,Train,28.8,0.3,63.4,NA,76,NA,0.28,NA,0.65,10.88,8.37,NA,9.5,NA
2010-08-05,2010-08-05T00:00:00Z,RN6,Negro,Train,29.1,1.3,64.1,NA,74,NA,0.27,NA,0.63,10.41,8.38,9,9.9,NA
2010-08-05,2010-08-05T00:00:00Z,RN7,Negro,Train,29.3,2.1,64.5,NA,87,NA,0.28,NA,0.7,10.6,8,NA,9.3,NA
2010-08-06,2010-08-06T00:00:00Z,RN10,Negro,Train,33.3,0.3,71.2,NA,84,NA,0.29,NA,0.5,9.7,7.8,NA,10.1,NA
2010-08-06,2010-08-06T00:00:00Z,RN9,Negro,Train,33,NA,69.9,NA,77,NA,0.28,0.02,0.77,9.93,7.26,NA,9.4,NA
2010-08-11,2010-08-11T00:00:00Z,RN11,Negro,Train,40.9,NA,82.5,NA,67,NA,0.28,NA,1.01,10.08,7.68,NA,10,NA
2010-08-11,2010-08-11T00:00:00Z,RN12,Negro,Train,51.7,23.8,112,NA,90,NA,0.17,NA,1.32,8.95,7.41,NA,10,NA
2010-08-12,2010-08-12T00:00:00Z,RN13,Negro,Train,44.3,1.2,94.5,NA,97,NA,0.2,0.03,0.76,9.73,7.21,NA,10.2,NA
